absence_id,etudiant_id,absence_date,absence_heures,filieres_groupe_id,filieres_nom,filieres_niveau,groupes_nom
1511,2284,2025-05-23,4,16,Genie electrique,CI1,ELEC_CI1_G2
1512,2285,2024-11-10,2,15,Genie electrique,CI1,ELEC_CI1_G1
1513,2286,2025-05-10,6,6,Informatique,CI1,INFO_CI1_G2
1514,2288,2025-01-06,8,6,Informatique,CI1,INFO_CI1_G2
1515,2293,2024-10-06,8,11,Genie Industriel,CI1,INDUS_CI1_G2
1516,2294,2025-01-13,2,6,Informatique,CI1,INFO_CI1_G2
1517,2295,2025-01-07,8,6,Informatique,CI1,INFO_CI1_G2
1518,2298,2024-11-12,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1519,2300,2025-05-19,4,15,Genie electrique,CI1,ELEC_CI1_G1
1520,2301,2024-11-12,6,15,Genie electrique,CI1,ELEC_CI1_G1
1521,2304,2024-11-02,2,6,Informatique,CI1,INFO_CI1_G2
1522,2307,2025-06-16,4,5,Informatique,CI1,INFO_CI1_G1
1523,2307,2025-01-05,4,5,Informatique,CI1,INFO_CI1_G1
1524,2307,2025-03-12,6,5,Informatique,CI1,INFO_CI1_G1
1525,2308,2025-04-20,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1526,2308,2024-09-06,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1527,2308,2025-02-02,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1528,2311,2025-02-21,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1529,2312,2025-02-21,8,5,Informatique,CI1,INFO_CI1_G1
1530,2312,2025-06-30,2,5,Informatique,CI1,INFO_CI1_G1
1531,2312,2025-02-22,2,5,Informatique,CI1,INFO_CI1_G1
1532,2314,2024-10-29,4,16,Genie electrique,CI1,ELEC_CI1_G2
1533,2317,2024-10-01,2,15,Genie electrique,CI1,ELEC_CI1_G1
1534,2318,2025-03-04,2,15,Genie electrique,CI1,ELEC_CI1_G1
1535,2321,2024-11-29,4,6,Informatique,CI1,INFO_CI1_G2
1536,2324,2025-02-13,4,5,Informatique,CI1,INFO_CI1_G1
1537,2324,2025-03-30,2,5,Informatique,CI1,INFO_CI1_G1
1538,2326,2025-04-21,4,6,Informatique,CI1,INFO_CI1_G2
1539,2326,2025-03-27,4,6,Informatique,CI1,INFO_CI1_G2
1540,2328,2024-09-04,2,16,Genie electrique,CI1,ELEC_CI1_G2
1541,2334,2025-06-18,4,15,Genie electrique,CI1,ELEC_CI1_G1
1542,2337,2024-10-13,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1543,2343,2025-01-19,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1544,2348,2025-05-09,4,15,Genie electrique,CI1,ELEC_CI1_G1
1545,2352,2025-05-17,6,6,Informatique,CI1,INFO_CI1_G2
1546,2353,2025-01-31,6,5,Informatique,CI1,INFO_CI1_G1
1547,2355,2025-01-15,2,16,Genie electrique,CI1,ELEC_CI1_G2
1548,2364,2024-11-24,2,16,Genie electrique,CI1,ELEC_CI1_G2
1549,2365,2025-06-17,4,5,Informatique,CI1,INFO_CI1_G1
1550,2368,2024-10-31,4,16,Genie electrique,CI1,ELEC_CI1_G2
1551,2373,2024-12-21,2,15,Genie electrique,CI1,ELEC_CI1_G1
1552,2376,2025-02-17,4,6,Informatique,CI1,INFO_CI1_G2
1553,2382,2025-04-11,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1554,2383,2024-12-22,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1555,2388,2025-03-23,8,16,Genie electrique,CI1,ELEC_CI1_G2
1556,2397,2024-11-05,2,16,Genie electrique,CI1,ELEC_CI1_G2
1557,2401,2025-04-12,4,5,Informatique,CI1,INFO_CI1_G1
1558,2403,2025-03-29,6,6,Informatique,CI1,INFO_CI1_G2
1559,2403,2025-01-17,2,6,Informatique,CI1,INFO_CI1_G2
1560,2403,2025-04-03,2,6,Informatique,CI1,INFO_CI1_G2
1561,2406,2025-05-15,2,15,Genie electrique,CI1,ELEC_CI1_G1
1562,2407,2025-02-27,8,5,Informatique,CI1,INFO_CI1_G1
1563,2416,2025-04-21,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1564,2420,2025-05-09,4,6,Informatique,CI1,INFO_CI1_G2
1565,2421,2025-02-16,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1566,2421,2025-04-17,8,10,Genie Industriel,CI1,INDUS_CI1_G1
1567,2426,2024-09-11,2,15,Genie electrique,CI1,ELEC_CI1_G1
1568,2428,2024-11-16,4,16,Genie electrique,CI1,ELEC_CI1_G2
1569,2430,2025-02-04,2,5,Informatique,CI1,INFO_CI1_G1
1570,2430,2024-11-24,4,5,Informatique,CI1,INFO_CI1_G1
1571,2437,2024-09-21,4,5,Informatique,CI1,INFO_CI1_G1
1572,2438,2025-06-27,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1573,2443,2025-06-17,4,5,Informatique,CI1,INFO_CI1_G1
1574,2445,2025-01-02,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1575,2453,2025-01-13,6,6,Informatique,CI1,INFO_CI1_G2
1576,2454,2025-04-01,4,5,Informatique,CI1,INFO_CI1_G1
1577,2455,2025-03-16,2,5,Informatique,CI1,INFO_CI1_G1
1578,2458,2024-11-27,4,16,Genie electrique,CI1,ELEC_CI1_G2
1579,2460,2024-11-24,2,5,Informatique,CI1,INFO_CI1_G1
1580,2462,2025-06-10,2,6,Informatique,CI1,INFO_CI1_G2
1581,2464,2025-04-02,6,6,Informatique,CI1,INFO_CI1_G2
1582,2468,2024-09-03,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1583,2468,2024-12-31,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1584,2474,2024-12-13,2,15,Genie electrique,CI1,ELEC_CI1_G1
1585,2481,2025-03-24,6,15,Genie electrique,CI1,ELEC_CI1_G1
1586,2481,2024-10-05,4,15,Genie electrique,CI1,ELEC_CI1_G1
1587,2483,2024-10-13,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1588,2484,2025-01-17,2,15,Genie electrique,CI1,ELEC_CI1_G1
1589,2484,2025-03-23,6,15,Genie electrique,CI1,ELEC_CI1_G1
1590,2484,2025-04-19,2,15,Genie electrique,CI1,ELEC_CI1_G1
1591,2492,2024-12-18,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1592,2495,2025-06-14,8,15,Genie electrique,CI1,ELEC_CI1_G1
1593,2505,2024-11-30,2,15,Genie electrique,CI1,ELEC_CI1_G1
1594,2508,2024-12-12,8,6,Informatique,CI1,INFO_CI1_G2
1595,2511,2025-02-28,2,5,Informatique,CI1,INFO_CI1_G1
1596,2512,2024-11-07,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1597,2519,2025-06-17,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1598,2520,2025-06-11,4,15,Genie electrique,CI1,ELEC_CI1_G1
1599,2520,2025-01-30,6,15,Genie electrique,CI1,ELEC_CI1_G1
1600,2521,2025-03-23,8,15,Genie electrique,CI1,ELEC_CI1_G1
1601,2523,2024-12-20,2,16,Genie electrique,CI1,ELEC_CI1_G2
1602,2528,2025-01-10,2,5,Informatique,CI1,INFO_CI1_G1
1603,2530,2025-03-05,6,16,Genie electrique,CI1,ELEC_CI1_G2
1604,2533,2025-06-08,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1605,2544,2024-10-10,2,16,Genie electrique,CI1,ELEC_CI1_G2
1606,2545,2025-03-03,2,16,Genie electrique,CI1,ELEC_CI1_G2
1607,2547,2025-03-25,2,15,Genie electrique,CI1,ELEC_CI1_G1
1608,2555,2024-10-24,2,16,Genie electrique,CI1,ELEC_CI1_G2
1609,2563,2024-12-11,4,5,Informatique,CI1,INFO_CI1_G1
1610,2564,2024-10-22,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1611,2566,2025-02-13,2,6,Informatique,CI1,INFO_CI1_G2
1612,2570,2024-12-11,2,5,Informatique,CI1,INFO_CI1_G1
1613,2570,2024-10-29,4,5,Informatique,CI1,INFO_CI1_G1
1614,2574,2024-10-26,8,10,Genie Industriel,CI1,INDUS_CI1_G1
1615,2574,2025-01-02,8,10,Genie Industriel,CI1,INDUS_CI1_G1
1616,2574,2025-01-19,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1617,2579,2024-12-25,6,10,Genie Industriel,CI1,INDUS_CI1_G1
1618,2589,2024-12-13,2,15,Genie electrique,CI1,ELEC_CI1_G1
1619,2593,2024-10-05,4,16,Genie electrique,CI1,ELEC_CI1_G2
1620,2596,2025-02-09,8,10,Genie Industriel,CI1,INDUS_CI1_G1
1621,2597,2025-05-29,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1622,2598,2024-09-10,4,6,Informatique,CI1,INFO_CI1_G2
1623,2600,2025-06-29,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1624,2600,2024-10-27,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1625,2600,2025-03-18,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1626,2602,2024-09-10,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1627,2609,2024-09-16,4,16,Genie electrique,CI1,ELEC_CI1_G2
1628,2614,2025-03-10,2,6,Informatique,CI1,INFO_CI1_G2
1629,2618,2024-09-03,4,15,Genie electrique,CI1,ELEC_CI1_G1
1630,2619,2024-12-07,2,5,Informatique,CI1,INFO_CI1_G1
1631,2621,2025-06-07,4,15,Genie electrique,CI1,ELEC_CI1_G1
1632,2622,2025-03-05,2,5,Informatique,CI1,INFO_CI1_G1
1633,2622,2025-04-20,4,5,Informatique,CI1,INFO_CI1_G1
1634,2622,2024-11-23,4,5,Informatique,CI1,INFO_CI1_G1
1635,2624,2024-09-02,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1636,2624,2024-12-28,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1637,2624,2025-01-19,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1638,2627,2024-09-02,2,15,Genie electrique,CI1,ELEC_CI1_G1
1639,2628,2024-09-24,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1640,2628,2025-01-08,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1641,2628,2024-11-21,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1642,2628,2024-12-12,8,11,Genie Industriel,CI1,INDUS_CI1_G2
1643,2629,2024-11-20,2,15,Genie electrique,CI1,ELEC_CI1_G1
1644,2634,2025-04-21,6,6,Informatique,CI1,INFO_CI1_G2
1645,2634,2024-11-24,2,6,Informatique,CI1,INFO_CI1_G2
1646,2634,2024-12-25,6,6,Informatique,CI1,INFO_CI1_G2
1647,2638,2024-11-26,8,11,Genie Industriel,CI1,INDUS_CI1_G2
1648,2642,2025-04-14,4,16,Genie electrique,CI1,ELEC_CI1_G2
1649,2643,2025-05-22,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1650,2645,2025-06-30,2,5,Informatique,CI1,INFO_CI1_G1
1651,2646,2024-12-06,4,5,Informatique,CI1,INFO_CI1_G1
1652,2648,2024-12-16,4,15,Genie electrique,CI1,ELEC_CI1_G1
1653,2650,2025-05-17,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1654,2658,2024-09-23,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1655,2660,2025-03-30,2,16,Genie electrique,CI1,ELEC_CI1_G2
1656,2661,2024-12-08,2,5,Informatique,CI1,INFO_CI1_G1
1657,2663,2025-02-26,6,5,Informatique,CI1,INFO_CI1_G1
1658,2677,2025-01-02,2,15,Genie electrique,CI1,ELEC_CI1_G1
1659,2678,2024-12-28,4,5,Informatique,CI1,INFO_CI1_G1
1660,2679,2025-05-17,6,16,Genie electrique,CI1,ELEC_CI1_G2
1661,2679,2025-06-27,2,16,Genie electrique,CI1,ELEC_CI1_G2
1662,2679,2025-01-17,4,16,Genie electrique,CI1,ELEC_CI1_G2
1663,2683,2025-02-02,2,5,Informatique,CI1,INFO_CI1_G1
1664,2683,2025-05-03,4,5,Informatique,CI1,INFO_CI1_G1
1665,2683,2024-10-20,4,5,Informatique,CI1,INFO_CI1_G1
1666,2684,2025-03-23,2,6,Informatique,CI1,INFO_CI1_G2
1667,2684,2024-10-23,8,6,Informatique,CI1,INFO_CI1_G2
1668,2684,2025-06-07,6,6,Informatique,CI1,INFO_CI1_G2
1669,2684,2025-04-25,4,6,Informatique,CI1,INFO_CI1_G2
1670,2689,2025-01-28,8,6,Informatique,CI1,INFO_CI1_G2
1671,2693,2025-06-03,4,6,Informatique,CI1,INFO_CI1_G2
1672,2694,2024-10-16,8,5,Informatique,CI1,INFO_CI1_G1
1673,2702,2025-06-28,2,5,Informatique,CI1,INFO_CI1_G1
1674,2709,2024-12-05,4,5,Informatique,CI1,INFO_CI1_G1
1675,2709,2025-05-20,4,5,Informatique,CI1,INFO_CI1_G1
1676,2711,2025-02-11,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1677,2714,2024-09-02,2,5,Informatique,CI1,INFO_CI1_G1
1678,2717,2025-02-03,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1679,2717,2024-09-21,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1680,2718,2025-05-23,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1681,2719,2024-11-08,8,6,Informatique,CI1,INFO_CI1_G2
1682,2719,2025-02-08,4,6,Informatique,CI1,INFO_CI1_G2
1683,2721,2025-03-29,2,6,Informatique,CI1,INFO_CI1_G2
1684,2726,2024-10-04,2,16,Genie electrique,CI1,ELEC_CI1_G2
1685,2728,2025-05-07,8,10,Genie Industriel,CI1,INDUS_CI1_G1
1686,2733,2024-09-29,4,6,Informatique,CI1,INFO_CI1_G2
1687,2737,2025-01-05,8,10,Genie Industriel,CI1,INDUS_CI1_G1
1688,2737,2025-06-01,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1689,2737,2024-11-21,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1690,2741,2024-11-01,2,16,Genie electrique,CI1,ELEC_CI1_G2
1691,2747,2024-09-28,6,6,Informatique,CI1,INFO_CI1_G2
1692,2747,2024-10-20,2,6,Informatique,CI1,INFO_CI1_G2
1693,2748,2025-01-11,8,11,Genie Industriel,CI1,INDUS_CI1_G2
1694,2749,2025-03-05,2,16,Genie electrique,CI1,ELEC_CI1_G2
1695,2750,2024-10-06,2,5,Informatique,CI1,INFO_CI1_G1
1696,2753,2025-05-24,4,15,Genie electrique,CI1,ELEC_CI1_G1
1697,2758,2024-11-19,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1698,2761,2025-05-17,2,5,Informatique,CI1,INFO_CI1_G1
1699,2765,2025-03-02,2,15,Genie electrique,CI1,ELEC_CI1_G1
1700,2766,2025-05-28,6,6,Informatique,CI1,INFO_CI1_G2
1701,2766,2024-12-04,4,6,Informatique,CI1,INFO_CI1_G2
1702,2767,2024-10-18,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1703,2767,2025-02-18,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1704,2768,2025-06-03,2,16,Genie electrique,CI1,ELEC_CI1_G2
1705,2772,2025-03-09,4,6,Informatique,CI1,INFO_CI1_G2
1706,2772,2025-05-12,8,6,Informatique,CI1,INFO_CI1_G2
1707,2772,2025-02-17,2,6,Informatique,CI1,INFO_CI1_G2
1708,2776,2025-01-30,2,6,Informatique,CI1,INFO_CI1_G2
1709,2778,2025-04-15,4,16,Genie electrique,CI1,ELEC_CI1_G2
1710,2780,2024-10-29,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1711,2787,2024-11-28,6,16,Genie electrique,CI1,ELEC_CI1_G2
1712,2788,2025-01-30,6,15,Genie electrique,CI1,ELEC_CI1_G1
1713,2790,2025-04-28,8,16,Genie electrique,CI1,ELEC_CI1_G2
1714,2803,2024-09-20,2,6,Informatique,CI1,INFO_CI1_G2
1715,2803,2025-04-05,2,6,Informatique,CI1,INFO_CI1_G2
1716,2803,2024-10-07,2,6,Informatique,CI1,INFO_CI1_G2
1717,2803,2025-02-04,4,6,Informatique,CI1,INFO_CI1_G2
1718,2807,2024-11-08,6,5,Informatique,CI1,INFO_CI1_G1
1719,2807,2024-10-25,4,5,Informatique,CI1,INFO_CI1_G1
1720,2808,2024-12-31,4,5,Informatique,CI1,INFO_CI1_G1
1721,2808,2024-12-22,2,5,Informatique,CI1,INFO_CI1_G1
1722,2808,2024-10-05,2,5,Informatique,CI1,INFO_CI1_G1
1723,2810,2025-04-08,2,6,Informatique,CI1,INFO_CI1_G2
1724,2812,2024-11-16,6,15,Genie electrique,CI1,ELEC_CI1_G1
1725,2820,2024-12-27,2,16,Genie electrique,CI1,ELEC_CI1_G2
1726,2822,2025-01-15,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1727,2825,2025-02-19,2,16,Genie electrique,CI1,ELEC_CI1_G2
1728,2830,2025-04-26,6,5,Informatique,CI1,INFO_CI1_G1
1729,2830,2025-03-04,2,5,Informatique,CI1,INFO_CI1_G1
1730,2830,2024-12-15,2,5,Informatique,CI1,INFO_CI1_G1
1731,2830,2025-06-09,4,5,Informatique,CI1,INFO_CI1_G1
1732,2830,2024-10-02,2,5,Informatique,CI1,INFO_CI1_G1
1733,2831,2024-10-19,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1734,2834,2025-06-27,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1735,2836,2024-10-14,2,15,Genie electrique,CI1,ELEC_CI1_G1
1736,2836,2024-12-22,2,15,Genie electrique,CI1,ELEC_CI1_G1
1737,2836,2024-12-19,2,15,Genie electrique,CI1,ELEC_CI1_G1
1738,2836,2025-04-22,2,15,Genie electrique,CI1,ELEC_CI1_G1
1739,2837,2025-02-13,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1740,2842,2024-11-26,2,6,Informatique,CI1,INFO_CI1_G2
1741,2844,2025-05-09,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1742,2850,2025-04-22,2,16,Genie electrique,CI1,ELEC_CI1_G2
1743,2854,2024-12-13,2,5,Informatique,CI1,INFO_CI1_G1
1744,2857,2024-09-02,2,16,Genie electrique,CI1,ELEC_CI1_G2
1745,2860,2025-05-23,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1746,2863,2024-10-10,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1747,2863,2025-06-04,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1748,2863,2025-04-06,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1749,2863,2024-09-30,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1750,2865,2025-04-04,4,16,Genie electrique,CI1,ELEC_CI1_G2
1751,2867,2025-02-07,4,5,Informatique,CI1,INFO_CI1_G1
1752,2868,2025-01-21,4,16,Genie electrique,CI1,ELEC_CI1_G2
1753,2873,2024-12-19,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1754,2874,2025-02-09,6,5,Informatique,CI1,INFO_CI1_G1
1755,2874,2024-12-26,4,5,Informatique,CI1,INFO_CI1_G1
1756,2874,2025-05-21,4,5,Informatique,CI1,INFO_CI1_G1
1757,2875,2024-12-19,6,5,Informatique,CI1,INFO_CI1_G1
1758,2881,2024-12-25,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1759,2889,2025-04-07,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1760,2890,2024-12-18,2,6,Informatique,CI1,INFO_CI1_G2
1761,2890,2025-06-25,8,6,Informatique,CI1,INFO_CI1_G2
1762,2891,2024-09-24,4,6,Informatique,CI1,INFO_CI1_G2
1763,2896,2025-06-13,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1764,2898,2025-05-21,4,16,Genie electrique,CI1,ELEC_CI1_G2
1765,2899,2024-12-11,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1766,2900,2024-10-26,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1767,2900,2025-02-11,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1768,2909,2025-04-18,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1769,2914,2025-03-02,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1770,2925,2024-12-09,4,5,Informatique,CI1,INFO_CI1_G1
1771,2925,2024-10-20,8,5,Informatique,CI1,INFO_CI1_G1
1772,2925,2025-02-03,4,5,Informatique,CI1,INFO_CI1_G1
1773,2930,2025-03-14,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1774,2930,2025-05-14,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1775,2930,2024-11-30,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1776,2931,2024-09-13,4,6,Informatique,CI1,INFO_CI1_G2
1777,2935,2024-09-29,6,6,Informatique,CI1,INFO_CI1_G2
1778,2945,2024-12-25,4,16,Genie electrique,CI1,ELEC_CI1_G2
1779,2946,2025-05-15,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1780,2947,2025-03-10,4,6,Informatique,CI1,INFO_CI1_G2
1781,2949,2025-01-25,6,16,Genie electrique,CI1,ELEC_CI1_G2
1782,2951,2025-06-06,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1783,2955,2025-05-02,2,15,Genie electrique,CI1,ELEC_CI1_G1
1784,2958,2025-05-22,2,15,Genie electrique,CI1,ELEC_CI1_G1
1785,2960,2024-11-07,4,5,Informatique,CI1,INFO_CI1_G1
1786,2960,2024-12-18,2,5,Informatique,CI1,INFO_CI1_G1
1787,2960,2024-09-03,2,5,Informatique,CI1,INFO_CI1_G1
1788,2962,2025-04-25,2,15,Genie electrique,CI1,ELEC_CI1_G1
1789,2962,2024-12-31,2,15,Genie electrique,CI1,ELEC_CI1_G1
1790,2963,2025-05-13,8,16,Genie electrique,CI1,ELEC_CI1_G2
1791,2970,2024-10-19,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1792,2970,2024-11-19,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1793,2970,2025-02-19,8,11,Genie Industriel,CI1,INDUS_CI1_G2
1794,2971,2024-10-17,2,6,Informatique,CI1,INFO_CI1_G2
1795,2971,2025-03-14,4,6,Informatique,CI1,INFO_CI1_G2
1796,2978,2025-05-04,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1797,2978,2025-06-15,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1798,2990,2025-03-12,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1799,2994,2024-10-20,4,5,Informatique,CI1,INFO_CI1_G1
1800,2998,2024-11-23,4,15,Genie electrique,CI1,ELEC_CI1_G1
1801,3000,2024-09-08,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1802,3001,2025-05-22,2,5,Informatique,CI1,INFO_CI1_G1
1803,3002,2025-05-24,4,5,Informatique,CI1,INFO_CI1_G1
1804,3004,2025-03-06,2,15,Genie electrique,CI1,ELEC_CI1_G1
1805,3010,2024-09-29,6,7,Informatique,CI2,INFO_CI2_G1
1806,3022,2025-06-13,2,12,Genie Industriel,CI2,INDUS_CI2_G1
1807,3026,2024-11-18,4,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1808,3026,2025-04-26,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1809,3031,2025-03-09,2,8,Informatique,CI2,INFO_CI2_G2
1810,3036,2025-04-19,2,8,Informatique,CI2,INFO_CI2_G2
1811,3037,2025-02-15,8,19,Telecommunications,CI2,TELE_CI2_G1
1812,3039,2025-05-16,4,12,Genie Industriel,CI2,INDUS_CI2_G1
1813,3041,2024-11-23,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1814,3048,2025-05-22,6,21,Cybersecurite,CI2,CYBER_CI2_G1
1815,3050,2025-06-12,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1816,3052,2025-05-12,8,21,Cybersecurite,CI2,CYBER_CI2_G1
1817,3053,2025-04-10,4,12,Genie Industriel,CI2,INDUS_CI2_G1
1818,3054,2024-09-10,8,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1819,3057,2025-01-21,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1820,3057,2025-04-11,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1821,3057,2025-06-10,4,13,Genie Industriel,CI2,INDUS_CI2_G2
1822,3058,2024-09-05,4,13,Genie Industriel,CI2,INDUS_CI2_G2
1823,3064,2025-03-18,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1824,3066,2024-12-05,2,7,Informatique,CI2,INFO_CI2_G1
1825,3068,2024-12-09,2,12,Genie Industriel,CI2,INDUS_CI2_G1
1826,3069,2024-12-06,6,19,Telecommunications,CI2,TELE_CI2_G1
1827,3076,2024-10-22,4,12,Genie Industriel,CI2,INDUS_CI2_G1
1828,3078,2024-12-31,2,17,Genie electrique,CI2,ELEC_CI2_G1
1829,3079,2024-09-30,4,19,Telecommunications,CI2,TELE_CI2_G1
1830,3089,2025-05-21,6,7,Informatique,CI2,INFO_CI2_G1
1831,3090,2025-02-12,8,8,Informatique,CI2,INFO_CI2_G2
1832,3092,2025-06-18,2,17,Genie electrique,CI2,ELEC_CI2_G1
1833,3096,2025-04-15,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1834,3098,2024-10-07,2,19,Telecommunications,CI2,TELE_CI2_G1
1835,3101,2025-06-06,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1836,3113,2024-10-30,2,19,Telecommunications,CI2,TELE_CI2_G1
1837,3113,2025-01-08,4,19,Telecommunications,CI2,TELE_CI2_G1
1838,3113,2025-04-29,6,19,Telecommunications,CI2,TELE_CI2_G1
1839,3113,2025-02-26,2,19,Telecommunications,CI2,TELE_CI2_G1
1840,3122,2025-03-08,4,21,Cybersecurite,CI2,CYBER_CI2_G1
1841,3122,2024-10-16,8,21,Cybersecurite,CI2,CYBER_CI2_G1
1842,3122,2025-06-29,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1843,3122,2025-02-11,8,21,Cybersecurite,CI2,CYBER_CI2_G1
1844,3122,2024-11-08,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1845,3126,2024-10-28,4,19,Telecommunications,CI2,TELE_CI2_G1
1846,3127,2025-01-05,4,19,Telecommunications,CI2,TELE_CI2_G1
1847,3128,2024-11-11,8,7,Informatique,CI2,INFO_CI2_G1
1848,3131,2024-10-03,2,12,Genie Industriel,CI2,INDUS_CI2_G1
1849,3131,2025-01-18,2,12,Genie Industriel,CI2,INDUS_CI2_G1
1850,3132,2025-02-15,2,17,Genie electrique,CI2,ELEC_CI2_G1
1851,3134,2025-05-18,4,8,Informatique,CI2,INFO_CI2_G2
1852,3136,2024-12-23,4,13,Genie Industriel,CI2,INDUS_CI2_G2
1853,3136,2025-02-10,8,13,Genie Industriel,CI2,INDUS_CI2_G2
1854,3136,2024-10-06,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1855,3137,2024-10-20,4,7,Informatique,CI2,INFO_CI2_G1
1856,3138,2025-01-13,4,19,Telecommunications,CI2,TELE_CI2_G1
1857,3142,2024-10-09,8,7,Informatique,CI2,INFO_CI2_G1
1858,3142,2025-06-28,4,7,Informatique,CI2,INFO_CI2_G1
1859,3143,2025-06-27,4,7,Informatique,CI2,INFO_CI2_G1
1860,3145,2025-05-13,4,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1861,3147,2025-02-05,4,8,Informatique,CI2,INFO_CI2_G2
1862,3147,2024-11-09,2,8,Informatique,CI2,INFO_CI2_G2
1863,3147,2024-10-23,2,8,Informatique,CI2,INFO_CI2_G2
1864,3158,2024-09-22,2,19,Telecommunications,CI2,TELE_CI2_G1
1865,3163,2025-03-26,2,19,Telecommunications,CI2,TELE_CI2_G1
1866,3166,2025-02-06,4,21,Cybersecurite,CI2,CYBER_CI2_G1
