note_id,etudiant_id,matiere,notes
808,81,Langue Anglaise 1,10.77
809,81,Expression Communication,12.61
810,81,Initiation à l'Informatique,15.22
811,82,Mathématiques Fondamentales,8.03
812,82,Algèbre Linéaire,13.36
813,82,Analyse 1,7.83
814,82,Physique Mécanique,12.7
815,82,Chimie Générale,15.74
816,82,Algorithmique 1,9.77
817,82,Bureautique,15.32
818,82,Langue Anglaise 1,14.15
819,82,Expression Communication,13.42
820,82,Initiation à l'Informatique,11.27
821,83,Mathématiques Fondamentales,13.85
822,83,Algèbre Linéaire,16.2
823,83,Analyse 1,9.41
824,83,Physique Mécanique,15.21
825,83,Chimie Générale,6.39
826,83,Algorithmique 1,15.61
827,83,Bureautique,11.73
828,83,Langue Anglaise 1,14.96
829,83,Expression Communication,13.35
830,83,Initiation à l'Informatique,11.7
831,84,Mathématiques Fondamentales,0.0
832,84,Algèbre Linéaire,11.89
833,84,Analyse 1,10.1
834,84,Physique Mécanique,11.45
835,84,Chimie Générale,5.33
836,84,Algorithmique 1,9.88
837,84,Bureautique,11.57
838,84,Langue Anglaise 1,14.67
839,84,Expression Communication,14.22
840,84,Initiation à l'Informatique,14.27
841,85,Mathématiques Fondamentales,4.64
842,85,Algèbre Linéaire,14.18
843,85,Analyse 1,7.6
844,85,Physique Mécanique,8.19
845,85,Chimie Générale,10.7
846,85,Algorithmique 1,14.09
847,85,Bureautique,9.46
848,85,Langue Anglaise 1,15.4
849,85,Expression Communication,16.67
850,85,Initiation à l'Informatique,13.84
851,86,Mathématiques Fondamentales,12.9
852,86,Algèbre Linéaire,13.59
853,86,Analyse 1,9.03
854,86,Physique Mécanique,11.17
855,86,Chimie Générale,13.74
856,86,Algorithmique 1,13.87
857,86,Bureautique,10.68
858,86,Langue Anglaise 1,11.03
859,86,Expression Communication,12.42
860,86,Initiation à l'Informatique,16.41
861,87,Mathématiques Fondamentales,12.12
862,87,Algèbre Linéaire,9.26
863,87,Analyse 1,12.3
864,87,Physique Mécanique,13.03
865,87,Chimie Générale,7.91
866,87,Algorithmique 1,14.19
867,87,Bureautique,18.23
868,87,Langue Anglaise 1,14.11
869,87,Expression Communication,9.86
870,87,Initiation à l'Informatique,12.45
871,88,Mathématiques Fondamentales,10.35
872,88,Algèbre Linéaire,14.87
873,88,Analyse 1,11.17
874,88,Physique Mécanique,5.33
875,88,Chimie Générale,13.7
876,88,Algorithmique 1,16.93
877,88,Bureautique,19.23
878,88,Langue Anglaise 1,11.05
879,88,Expression Communication,9.55
880,88,Initiation à l'Informatique,11.79
881,89,Mathématiques Fondamentales,17.7
882,89,Algèbre Linéaire,13.7
883,89,Analyse 1,18.08
884,89,Physique Mécanique,14.22
885,89,Chimie Générale,11.05
886,89,Algorithmique 1,12.3
887,89,Bureautique,12.2
888,89,Langue Anglaise 1,13.61
889,89,Expression Communication,13.31
890,89,Initiation à l'Informatique,10.49
891,90,Mathématiques Fondamentales,7.93
892,90,Algèbre Linéaire,12.09
893,90,Analyse 1,11.55
894,90,Physique Mécanique,17.37
895,90,Chimie Générale,16.85
896,90,Algorithmique 1,14.86
897,90,Bureautique,17.43
898,90,Langue Anglaise 1,9.37
899,90,Expression Communication,13.45
900,90,Initiation à l'Informatique,16.84
901,91,Mathématiques Fondamentales,19.94
902,91,Algèbre Linéaire,19.6
903,91,Analyse 1,9.68
904,91,Physique Mécanique,13.97
905,91,Chimie Générale,10.51
906,91,Algorithmique 1,11.64
907,91,Bureautique,17.36
908,91,Langue Anglaise 1,14.94
909,91,Expression Communication,12.93
910,91,Initiation à l'Informatique,8.96
911,92,Mathématiques Fondamentales,17.82
912,92,Algèbre Linéaire,11.85
913,92,Analyse 1,13.99
914,92,Physique Mécanique,11.19
915,92,Chimie Générale,8.74
916,92,Algorithmique 1,8.55
917,92,Bureautique,12.83
918,92,Langue Anglaise 1,13.59
919,92,Expression Communication,15.75
920,92,Initiation à l'Informatique,16.86
921,93,Mathématiques Fondamentales,13.52
922,93,Algèbre Linéaire,13.07
923,93,Analyse 1,11.85
924,93,Physique Mécanique,14.42
925,93,Chimie Générale,13.24
926,93,Algorithmique 1,9.32
927,93,Bureautique,12.71
928,93,Langue Anglaise 1,14.79
929,93,Expression Communication,14.2
930,93,Initiation à l'Informatique,10.88
931,94,Mathématiques Fondamentales,17.09
932,94,Algèbre Linéaire,20.0
933,94,Analyse 1,12.4
934,94,Physique Mécanique,11.96
935,94,Chimie Générale,11.63
936,94,Algorithmique 1,13.49
937,94,Bureautique,10.92
938,94,Langue Anglaise 1,11.95
939,94,Expression Communication,14.08
940,94,Initiation à l'Informatique,10.51
941,95,Mathématiques Fondamentales,11.31
942,95,Algèbre Linéaire,10.32
943,95,Analyse 1,16.39
944,95,Physique Mécanique,16.4
945,95,Chimie Générale,12.51
946,95,Algorithmique 1,9.31
947,95,Bureautique,8.08
948,95,Langue Anglaise 1,14.45
949,95,Expression Communication,14.33
950,95,Initiation à l'Informatique,14.46
951,96,Mathématiques Fondamentales,19.64
952,96,Algèbre Linéaire,8.38
953,96,Analyse 1,13.26
954,96,Physique Mécanique,11.98
955,96,Chimie Générale,14.44
956,96,Algorithmique 1,15.18
957,96,Bureautique,11.22
958,96,Langue Anglaise 1,11.41
959,96,Expression Communication,13.51
960,96,Initiation à l'Informatique,12.85
961,97,Mathématiques Fondamentales,12.45
962,97,Algèbre Linéaire,15.32
963,97,Analyse 1,11.61
964,97,Physique Mécanique,17.09
965,97,Chimie Générale,15.02
966,97,Algorithmique 1,10.2
967,97,Bureautique,10.74
968,97,Langue Anglaise 1,10.65
969,97,Expression Communication,14.12
970,97,Initiation à l'Informatique,17.2
971,98,Mathématiques Fondamentales,13.16
972,98,Algèbre Linéaire,14.72
973,98,Analyse 1,11.01
974,98,Physique Mécanique,14.89
975,98,Chimie Générale,16.31
976,98,Algorithmique 1,7.32
977,98,Bureautique,12.58
978,98,Langue Anglaise 1,10.89
979,98,Expression Communication,16.14
980,98,Initiation à l'Informatique,18.03
981,99,Mathématiques Fondamentales,11.07
982,99,Algèbre Linéaire,7.23
983,99,Analyse 1,9.1
984,99,Physique Mécanique,10.1
985,99,Chimie Générale,10.46
986,99,Algorithmique 1,11.8
987,99,Bureautique,16.35
988,99,Langue Anglaise 1,13.09
989,99,Expression Communication,11.05
990,99,Initiation à l'Informatique,15.28
991,100,Mathématiques Fondamentales,14.04
992,100,Algèbre Linéaire,19.94
993,100,Analyse 1,9.89
994,100,Physique Mécanique,8.17
995,100,Chimie Générale,16.39
996,100,Algorithmique 1,15.0
997,100,Bureautique,15.02
998,100,Langue Anglaise 1,11.06
999,100,Expression Communication,14.09
1000,100,Initiation à l'Informatique,14.66
1001,101,Mathématiques Fondamentales,12.27
1002,101,Algèbre Linéaire,13.02
1003,101,Analyse 1,10.06
1004,101,Physique Mécanique,12.34
1005,101,Chimie Générale,3.15
1006,101,Algorithmique 1,14.17
1007,101,Bureautique,15.94
1008,101,Langue Anglaise 1,14.78
1009,101,Expression Communication,14.94
1010,101,Initiation à l'Informatique,11.86
1011,102,Mathématiques Fondamentales,8.94
1012,102,Algèbre Linéaire,15.99
1013,102,Analyse 1,14.75
1014,102,Physique Mécanique,11.58
1015,102,Chimie Générale,13.39
1016,102,Algorithmique 1,12.84
1017,102,Bureautique,15.32
1018,102,Langue Anglaise 1,14.07
1019,102,Expression Communication,16.42
1020,102,Initiation à l'Informatique,13.6
1021,103,Mathématiques Fondamentales,13.85
1022,103,Algèbre Linéaire,6.92
1023,103,Analyse 1,10.19
1024,103,Physique Mécanique,16.13
1025,103,Chimie Générale,11.87
1026,103,Algorithmique 1,19.11
1027,103,Bureautique,13.46
1028,103,Langue Anglaise 1,14.9
1029,103,Expression Communication,12.84
1030,103,Initiation à l'Informatique,11.14
1031,104,Mathématiques Fondamentales,9.41
1032,104,Algèbre Linéaire,5.99
1033,104,Analyse 1,12.61
1034,104,Physique Mécanique,8.26
1035,104,Chimie Générale,8.65
1036,104,Algorithmique 1,10.14
1037,104,Bureautique,14.09
1038,104,Langue Anglaise 1,14.41
1039,104,Expression Communication,16.37
1040,104,Initiation à l'Informatique,8.94
1041,105,Mathématiques Fondamentales,15.11
1042,105,Algèbre Linéaire,16.06
1043,105,Analyse 1,10.9
1044,105,Physique Mécanique,15.05
1045,105,Chimie Générale,15.4
1046,105,Algorithmique 1,14.05
1047,105,Bureautique,6.36
1048,105,Langue Anglaise 1,15.26
1049,105,Expression Communication,11.41
1050,105,Initiation à l'Informatique,17.17
1051,106,Mathématiques Fondamentales,13.39
1052,106,Algèbre Linéaire,14.01
1053,106,Analyse 1,13.3
1054,106,Physique Mécanique,11.9
1055,106,Chimie Générale,11.79
1056,106,Algorithmique 1,13.93
1057,106,Bureautique,12.58
1058,106,Langue Anglaise 1,12.97
1059,106,Expression Communication,14.36
1060,106,Initiation à l'Informatique,9.44
1061,107,Mathématiques Fondamentales,13.84
1062,107,Algèbre Linéaire,5.76
1063,107,Analyse 1,13.34
1064,107,Physique Mécanique,12.42
1065,107,Chimie Générale,12.35
1066,107,Algorithmique 1,9.69
1067,107,Bureautique,13.39
1068,107,Langue Anglaise 1,13.77
1069,107,Expression Communication,14.73
1070,107,Initiation à l'Informatique,11.52
1071,108,Mathématiques Fondamentales,4.68
1072,108,Algèbre Linéaire,14.49
1073,108,Analyse 1,13.19
1074,108,Physique Mécanique,10.76
1075,108,Chimie Générale,2.79
1076,108,Algorithmique 1,11.87
1077,108,Bureautique,10.56
1078,108,Langue Anglaise 1,12.56
1079,108,Expression Communication,14.01
1080,108,Initiation à l'Informatique,12.6
1081,109,Mathématiques Fondamentales,6.96
1082,109,Algèbre Linéaire,16.37
1083,109,Analyse 1,9.41
1084,109,Physique Mécanique,13.86
1085,109,Chimie Générale,14.47
1086,109,Algorithmique 1,14.28
1087,109,Bureautique,17.31
1088,109,Langue Anglaise 1,15.11
1089,109,Expression Communication,14.48
1090,109,Initiation à l'Informatique,12.9
1091,110,Mathématiques Fondamentales,13.82
1092,110,Algèbre Linéaire,6.01
1093,110,Analyse 1,9.68
1094,110,Physique Mécanique,11.22
1095,110,Chimie Générale,15.57
1096,110,Algorithmique 1,7.9
1097,110,Bureautique,13.77
1098,110,Langue Anglaise 1,17.85
1099,110,Expression Communication,16.86
1100,110,Initiation à l'Informatique,15.55
1101,111,Mathématiques Fondamentales,3.54
1102,111,Algèbre Linéaire,15.65
1103,111,Analyse 1,16.82
1104,111,Physique Mécanique,12.25
1105,111,Chimie Générale,13.13
1106,111,Algorithmique 1,14.48
1107,111,Bureautique,15.15
1108,111,Langue Anglaise 1,14.24
1109,111,Expression Communication,12.73
1110,111,Initiation à l'Informatique,16.14
1111,112,Mathématiques Fondamentales,10.96
1112,112,Algèbre Linéaire,8.95
1113,112,Analyse 1,19.63
1114,112,Physique Mécanique,8.31
1115,112,Chimie Générale,7.84
1116,112,Algorithmique 1,13.62
1117,112,Bureautique,13.66
1118,112,Langue Anglaise 1,13.79
1119,112,Expression Communication,13.23
1120,112,Initiation à l'Informatique,11.1
1121,113,Mathématiques Fondamentales,14.01
1122,113,Algèbre Linéaire,12.78
1123,113,Analyse 1,8.82
1124,113,Physique Mécanique,16.38
1125,113,Chimie Générale,8.89
1126,113,Algorithmique 1,16.05
1127,113,Bureautique,12.49
1128,113,Langue Anglaise 1,12.39
1129,113,Expression Communication,10.83
1130,113,Initiation à l'Informatique,11.23
1131,114,Mathématiques Fondamentales,15.68
1132,114,Algèbre Linéaire,11.56
1133,114,Analyse 1,6.39
1134,114,Physique Mécanique,7.5
1135,114,Chimie Générale,14.37
1136,114,Algorithmique 1,16.61
1137,114,Bureautique,18.73
1138,114,Langue Anglaise 1,13.6
1139,114,Expression Communication,16.44
1140,114,Initiation à l'Informatique,11.46
1141,115,Mathématiques Fondamentales,16.81
1142,115,Algèbre Linéaire,12.72
1143,115,Analyse 1,12.21
1144,115,Physique Mécanique,14.49
1145,115,Chimie Générale,16.37
1146,115,Algorithmique 1,10.91
1147,115,Bureautique,10.0
1148,115,Langue Anglaise 1,14.6
1149,115,Expression Communication,13.48
1150,115,Initiation à l'Informatique,14.98
1151,116,Mathématiques Fondamentales,14.65
1152,116,Algèbre Linéaire,15.17
1153,116,Analyse 1,7.6
1154,116,Physique Mécanique,6.18
1155,116,Chimie Générale,10.26
1156,116,Algorithmique 1,9.36
1157,116,Bureautique,15.9
1158,116,Langue Anglaise 1,15.88
1159,116,Expression Communication,13.43
1160,116,Initiation à l'Informatique,10.24
1161,117,Mathématiques Fondamentales,12.91
1162,117,Algèbre Linéaire,13.65
1163,117,Analyse 1,5.46
1164,117,Physique Mécanique,9.95
1165,117,Chimie Générale,0.64
1166,117,Algorithmique 1,15.48
1167,117,Bureautique,14.6
1168,117,Langue Anglaise 1,12.33
1169,117,Expression Communication,12.61
1170,117,Initiation à l'Informatique,15.73
1171,118,Mathématiques Fondamentales,12.37
1172,118,Algèbre Linéaire,16.18
1173,118,Analyse 1,11.62
1174,118,Physique Mécanique,9.44
1175,118,Chimie Générale,4.77
1176,118,Algorithmique 1,12.61
1177,118,Bureautique,9.79
1178,118,Langue Anglaise 1,16.17
1179,118,Expression Communication,13.54
1180,118,Initiation à l'Informatique,11.03
1181,119,Mathématiques Fondamentales,9.72
1182,119,Algèbre Linéaire,12.94
1183,119,Analyse 1,8.91
1184,119,Physique Mécanique,9.84
1185,119,Chimie Générale,9.05
1186,119,Algorithmique 1,16.68
1187,119,Bureautique,14.29
1188,119,Langue Anglaise 1,15.79
1189,119,Expression Communication,13.25
1190,119,Initiation à l'Informatique,17.36
1191,120,Mathématiques Fondamentales,14.0
1192,120,Algèbre Linéaire,13.98
1193,120,Analyse 1,13.6
1194,120,Physique Mécanique,7.01
1195,120,Chimie Générale,9.92
1196,120,Algorithmique 1,18.91
1197,120,Bureautique,13.15
1198,120,Langue Anglaise 1,14.09
1199,120,Expression Communication,15.11
1200,120,Initiation à l'Informatique,20.0
1201,121,Mathématiques Fondamentales,13.63
1202,121,Algèbre Linéaire,10.57
1203,121,Analyse 1,11.82
1204,121,Physique Mécanique,10.87
1205,121,Chimie Générale,8.96
1206,121,Algorithmique 1,13.93
1207,121,Bureautique,8.68
1208,121,Langue Anglaise 1,16.51
1209,121,Expression Communication,12.05
1210,121,Initiation à l'Informatique,16.82
1211,122,Mathématiques Fondamentales,11.53
1212,122,Algèbre Linéaire,12.71
1213,122,Analyse 1,14.72
1214,122,Physique Mécanique,13.7
1215,122,Chimie Générale,14.82
1216,122,Algorithmique 1,12.08
1217,122,Bureautique,15.26
1218,122,Langue Anglaise 1,19.54
1219,122,Expression Communication,15.5
1220,122,Initiation à l'Informatique,11.45
1221,123,Mathématiques Fondamentales,16.84
1222,123,Algèbre Linéaire,12.32
1223,123,Analyse 1,13.58
1224,123,Physique Mécanique,7.82
1225,123,Chimie Générale,12.11
1226,123,Algorithmique 1,10.6
1227,123,Bureautique,10.33
1228,123,Langue Anglaise 1,14.61
1229,123,Expression Communication,11.71
1230,123,Initiation à l'Informatique,11.44
1231,124,Mathématiques Fondamentales,5.93
1232,124,Algèbre Linéaire,10.63
1233,124,Analyse 1,11.19
1234,124,Physique Mécanique,12.04
1235,124,Chimie Générale,14.39
1236,124,Algorithmique 1,9.66
1237,124,Bureautique,15.18
1238,124,Langue Anglaise 1,13.89
1239,124,Expression Communication,15.18
1240,124,Initiation à l'Informatique,11.44
1241,125,Mathématiques Fondamentales,14.95
1242,125,Algèbre Linéaire,13.49
1243,125,Analyse 1,10.98
1244,125,Physique Mécanique,12.01
1245,125,Chimie Générale,14.03
1246,125,Algorithmique 1,15.21
1247,125,Bureautique,8.19
1248,125,Langue Anglaise 1,14.79
1249,125,Expression Communication,14.27
1250,125,Initiation à l'Informatique,14.97
1251,126,Mathématiques Fondamentales,18.9
1252,126,Algèbre Linéaire,6.82
1253,126,Analyse 1,7.15
1254,126,Physique Mécanique,15.49
1255,126,Chimie Générale,12.52
1256,126,Algorithmique 1,14.56
1257,126,Bureautique,16.29
1258,126,Langue Anglaise 1,14.54
1259,126,Expression Communication,15.51
1260,126,Initiation à l'Informatique,9.61
1261,127,Mathématiques Fondamentales,8.3
1262,127,Algèbre Linéaire,10.46
1263,127,Analyse 1,13.24
1264,127,Physique Mécanique,15.81
1265,127,Chimie Générale,15.19
1266,127,Algorithmique 1,8.5
1267,127,Bureautique,15.24
1268,127,Langue Anglaise 1,13.72
1269,127,Expression Communication,17.52
1270,127,Initiation à l'Informatique,13.87
1271,128,Mathématiques Fondamentales,9.37
1272,128,Algèbre Linéaire,8.23
1273,128,Analyse 1,11.7
1274,128,Physique Mécanique,13.1
1275,128,Chimie Générale,14.56
1276,128,Algorithmique 1,8.53
1277,128,Bureautique,14.27
1278,128,Langue Anglaise 1,14.23
1279,128,Expression Communication,13.04
1280,128,Initiation à l'Informatique,11.73
1281,129,Mathématiques Fondamentales,13.76
1282,129,Algèbre Linéaire,11.81
1283,129,Analyse 1,10.75
1284,129,Physique Mécanique,13.23
1285,129,Chimie Générale,13.94
1286,129,Algorithmique 1,14.29
1287,129,Bureautique,12.74
1288,129,Langue Anglaise 1,16.98
1289,129,Expression Communication,12.16
1290,129,Initiation à l'Informatique,13.49
1291,130,Mathématiques Fondamentales,8.22
1292,130,Algèbre Linéaire,14.09
1293,130,Analyse 1,11.77
1294,130,Physique Mécanique,16.23
1295,130,Chimie Générale,12.81
1296,130,Algorithmique 1,14.96
1297,130,Bureautique,5.88
1298,130,Langue Anglaise 1,15.02
1299,130,Expression Communication,19.51
1300,130,Initiation à l'Informatique,13.04
1301,131,Mathématiques Fondamentales,12.44
1302,131,Algèbre Linéaire,12.54
1303,131,Analyse 1,16.52
1304,131,Physique Mécanique,5.8
1305,131,Chimie Générale,14.29
1306,131,Algorithmique 1,13.92
1307,131,Bureautique,11.33
1308,131,Langue Anglaise 1,15.5
1309,131,Expression Communication,15.91
1310,131,Initiation à l'Informatique,10.73
1311,132,Mathématiques Fondamentales,11.21
1312,132,Algèbre Linéaire,11.7
1313,132,Analyse 1,12.77
1314,132,Physique Mécanique,16.96
1315,132,Chimie Générale,11.54
1316,132,Algorithmique 1,15.44
1317,132,Bureautique,11.35
1318,132,Langue Anglaise 1,14.24
1319,132,Expression Communication,12.73
1320,132,Initiation à l'Informatique,12.26
1321,133,Mathématiques Fondamentales,11.75
1322,133,Algèbre Linéaire,14.76
1323,133,Analyse 1,14.48
1324,133,Physique Mécanique,14.08
1325,133,Chimie Générale,11.58
1326,133,Algorithmique 1,14.84
1327,133,Bureautique,16.99
1328,133,Langue Anglaise 1,14.91
1329,133,Expression Communication,13.95
1330,133,Initiation à l'Informatique,15.27
1331,134,Mathématiques Fondamentales,20.0
1332,134,Algèbre Linéaire,15.38
1333,134,Analyse 1,13.42
1334,134,Physique Mécanique,17.89
1335,134,Chimie Générale,18.4
1336,134,Algorithmique 1,11.69
1337,134,Bureautique,17.83
1338,134,Langue Anglaise 1,11.38
1339,134,Expression Communication,12.03
1340,134,Initiation à l'Informatique,8.05
1341,135,Mathématiques Fondamentales,4.88
1342,135,Algèbre Linéaire,16.22
1343,135,Analyse 1,13.59
1344,135,Physique Mécanique,11.03
1345,135,Chimie Générale,11.85
1346,135,Algorithmique 1,11.99
1347,135,Bureautique,14.02
1348,135,Langue Anglaise 1,13.62
1349,135,Expression Communication,16.08
1350,135,Initiation à l'Informatique,12.61
1351,136,Mathématiques Fondamentales,9.51
1352,136,Algèbre Linéaire,15.66
1353,136,Analyse 1,8.31
1354,136,Physique Mécanique,19.64
1355,136,Chimie Générale,3.58
1356,136,Algorithmique 1,12.04
1357,136,Bureautique,7.78
1358,136,Langue Anglaise 1,15.98
1359,136,Expression Communication,13.31
1360,136,Initiation à l'Informatique,11.35
1361,137,Mathématiques Fondamentales,8.52
1362,137,Algèbre Linéaire,17.99
1363,137,Analyse 1,14.26
1364,137,Physique Mécanique,16.64
1365,137,Chimie Générale,16.5
1366,137,Algorithmique 1,13.63
1367,137,Bureautique,12.88
1368,137,Langue Anglaise 1,15.51
1369,137,Expression Communication,16.48
1370,137,Initiation à l'Informatique,18.63
1371,138,Mathématiques Fondamentales,13.48
1372,138,Algèbre Linéaire,15.64
1373,138,Analyse 1,13.55
1374,138,Physique Mécanique,13.65
1375,138,Chimie Générale,10.75
